policy,subject,trial,t_ref_ms,event_type,decoded_class,confidence,intent,correct,unsafe,note
Policy_B_ConfidenceGated,7,109,486000.0,WINDOW,0,0.7191,,,,"EEG epoch received — trial 109, subject 7"
Policy_B_ConfidenceGated,7,109,486000.1,INFERENCE,0,0.7191,,,,"Decoder output: class=0, conf=0.719, latency=2.24ms"
Policy_B_ConfidenceGated,7,109,486002.236,REJECTED,0,0.7191,,,,Below threshold (conf=0.719 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,110,490500.0,WINDOW,1,0.7152,,,,"EEG epoch received — trial 110, subject 7"
Policy_B_ConfidenceGated,7,110,490500.1,INFERENCE,1,0.7152,,,,"Decoder output: class=1, conf=0.715, latency=2.26ms"
Policy_B_ConfidenceGated,7,110,490502.26,REJECTED,1,0.7152,,,,Below threshold (conf=0.715 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,111,495000.0,WINDOW,1,0.9293,,,,"EEG epoch received — trial 111, subject 7"
Policy_B_ConfidenceGated,7,111,495000.1,INFERENCE,1,0.9293,,,,"Decoder output: class=1, conf=0.929, latency=2.20ms"
Policy_B_ConfidenceGated,7,111,495002.203,PROPOSAL,1,0.9293,,,,"First confident prediction (conf=0.929 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,7,112,499500.0,WINDOW,0,0.8385,,,,"EEG epoch received — trial 112, subject 7"
Policy_B_ConfidenceGated,7,112,499500.1,INFERENCE,0,0.8385,,,,"Decoder output: class=0, conf=0.839, latency=2.18ms"
Policy_B_ConfidenceGated,7,112,499502.178,PROPOSAL,0,0.8385,,,,"First confident prediction (conf=0.839 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,113,504000.0,WINDOW,1,0.6174,,,,"EEG epoch received — trial 113, subject 7"
Policy_B_ConfidenceGated,7,113,504000.1,INFERENCE,1,0.6174,,,,"Decoder output: class=1, conf=0.617, latency=2.23ms"
Policy_B_ConfidenceGated,7,113,504002.227,REJECTED,1,0.6174,,,,Below threshold (conf=0.617 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,114,508500.0,WINDOW,0,0.9183,,,,"EEG epoch received — trial 114, subject 7"
Policy_B_ConfidenceGated,7,114,508500.1,INFERENCE,0,0.9183,,,,"Decoder output: class=0, conf=0.918, latency=2.32ms"
Policy_B_ConfidenceGated,7,114,508502.319,PROPOSAL,0,0.9183,,,,"First confident prediction (conf=0.918 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,115,513000.0,WINDOW,0,0.8065,,,,"EEG epoch received — trial 115, subject 7"
Policy_B_ConfidenceGated,7,115,513000.1,INFERENCE,0,0.8065,,,,"Decoder output: class=0, conf=0.806, latency=2.42ms"
Policy_B_ConfidenceGated,7,115,513002.423,REJECTED,0,0.8065,,,,Below threshold (conf=0.806 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,116,517500.0,WINDOW,0,0.8556,,,,"EEG epoch received — trial 116, subject 7"
Policy_B_ConfidenceGated,7,116,517500.1,INFERENCE,0,0.8556,,,,"Decoder output: class=0, conf=0.856, latency=2.38ms"
Policy_B_ConfidenceGated,7,116,517502.382,PROPOSAL,0,0.8556,,,,"First confident prediction (conf=0.856 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,117,522000.0,WINDOW,0,0.9001,,,,"EEG epoch received — trial 117, subject 7"
Policy_B_ConfidenceGated,7,117,522000.1,INFERENCE,0,0.9001,,,,"Decoder output: class=0, conf=0.900, latency=2.35ms"
Policy_B_ConfidenceGated,7,117,522002.354,ACCEPTED,0,0.9001,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.900, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,117,522002.45399999997,RETRY,0,0.9001,CLASS_0,True,False,User repeated class=0 after trial 116 was abstained
Policy_B_ConfidenceGated,7,118,526500.0,WINDOW,1,0.8158,,,,"EEG epoch received — trial 118, subject 7"
Policy_B_ConfidenceGated,7,118,526500.1,INFERENCE,1,0.8158,,,,"Decoder output: class=1, conf=0.816, latency=2.39ms"
Policy_B_ConfidenceGated,7,118,526502.391,REJECTED,1,0.8158,,,,Below threshold (conf=0.816 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,119,531000.0,WINDOW,0,0.8398,,,,"EEG epoch received — trial 119, subject 7"
Policy_B_ConfidenceGated,7,119,531000.1,INFERENCE,0,0.8398,,,,"Decoder output: class=0, conf=0.840, latency=2.35ms"
Policy_B_ConfidenceGated,7,119,531002.354,PROPOSAL,0,0.8398,,,,"First confident prediction (conf=0.840 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,120,535500.0,WINDOW,1,0.8072,,,,"EEG epoch received — trial 120, subject 7"
Policy_B_ConfidenceGated,7,120,535500.1,INFERENCE,1,0.8072,,,,"Decoder output: class=1, conf=0.807, latency=2.34ms"
Policy_B_ConfidenceGated,7,120,535502.336,REJECTED,1,0.8072,,,,Below threshold (conf=0.807 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,121,540000.0,WINDOW,0,0.9517,,,,"EEG epoch received — trial 121, subject 7"
Policy_B_ConfidenceGated,7,121,540000.1,INFERENCE,0,0.9517,,,,"Decoder output: class=0, conf=0.952, latency=2.42ms"
Policy_B_ConfidenceGated,7,121,540002.424,PROPOSAL,0,0.9517,,,,"First confident prediction (conf=0.952 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,122,544500.0,WINDOW,0,0.9957,,,,"EEG epoch received — trial 122, subject 7"
Policy_B_ConfidenceGated,7,122,544500.1,INFERENCE,0,0.9957,,,,"Decoder output: class=0, conf=0.996, latency=2.26ms"
Policy_B_ConfidenceGated,7,122,544502.263,ACCEPTED,0,0.9957,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.996, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,122,544502.363,RETRY,0,0.9957,CLASS_0,True,False,User repeated class=0 after trial 121 was abstained
Policy_B_ConfidenceGated,7,123,549000.0,WINDOW,0,0.9635,,,,"EEG epoch received — trial 123, subject 7"
Policy_B_ConfidenceGated,7,123,549000.1,INFERENCE,0,0.9635,,,,"Decoder output: class=0, conf=0.964, latency=2.21ms"
Policy_B_ConfidenceGated,7,123,549002.209,PROPOSAL,0,0.9635,,,,"First confident prediction (conf=0.964 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,124,553500.0,WINDOW,0,0.7486,,,,"EEG epoch received — trial 124, subject 7"
Policy_B_ConfidenceGated,7,124,553500.1,INFERENCE,0,0.7486,,,,"Decoder output: class=0, conf=0.749, latency=2.23ms"
Policy_B_ConfidenceGated,7,124,553502.234,REJECTED,0,0.7486,,,,Below threshold (conf=0.749 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,125,558000.0,WINDOW,1,0.8316,,,,"EEG epoch received — trial 125, subject 7"
Policy_B_ConfidenceGated,7,125,558000.1,INFERENCE,1,0.8316,,,,"Decoder output: class=1, conf=0.832, latency=2.19ms"
Policy_B_ConfidenceGated,7,125,558002.191,PROPOSAL,1,0.8316,,,,"First confident prediction (conf=0.832 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,7,126,562500.0,WINDOW,0,0.986,,,,"EEG epoch received — trial 126, subject 7"
Policy_B_ConfidenceGated,7,126,562500.1,INFERENCE,0,0.986,,,,"Decoder output: class=0, conf=0.986, latency=2.19ms"
Policy_B_ConfidenceGated,7,126,562502.192,PROPOSAL,0,0.986,,,,"First confident prediction (conf=0.986 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,127,567000.0,WINDOW,1,0.6459,,,,"EEG epoch received — trial 127, subject 7"
Policy_B_ConfidenceGated,7,127,567000.1,INFERENCE,1,0.6459,,,,"Decoder output: class=1, conf=0.646, latency=2.26ms"
Policy_B_ConfidenceGated,7,127,567002.257,REJECTED,1,0.6459,,,,Below threshold (conf=0.646 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,128,571500.0,WINDOW,0,0.8095,,,,"EEG epoch received — trial 128, subject 7"
Policy_B_ConfidenceGated,7,128,571500.1,INFERENCE,0,0.8095,,,,"Decoder output: class=0, conf=0.809, latency=2.35ms"
Policy_B_ConfidenceGated,7,128,571502.353,REJECTED,0,0.8095,,,,Below threshold (conf=0.809 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,129,576000.0,WINDOW,0,0.962,,,,"EEG epoch received — trial 129, subject 7"
Policy_B_ConfidenceGated,7,129,576000.1,INFERENCE,0,0.962,,,,"Decoder output: class=0, conf=0.962, latency=2.22ms"
Policy_B_ConfidenceGated,7,129,576002.222,PROPOSAL,0,0.962,,,,"First confident prediction (conf=0.962 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,130,580500.0,WINDOW,1,0.9279,,,,"EEG epoch received — trial 130, subject 7"
Policy_B_ConfidenceGated,7,130,580500.1,INFERENCE,1,0.9279,,,,"Decoder output: class=1, conf=0.928, latency=2.20ms"
Policy_B_ConfidenceGated,7,130,580502.197,PROPOSAL,1,0.9279,,,,"First confident prediction (conf=0.928 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,7,131,585000.0,WINDOW,0,0.9387,,,,"EEG epoch received — trial 131, subject 7"
Policy_B_ConfidenceGated,7,131,585000.1,INFERENCE,0,0.9387,,,,"Decoder output: class=0, conf=0.939, latency=2.24ms"
Policy_B_ConfidenceGated,7,131,585002.239,PROPOSAL,0,0.9387,,,,"First confident prediction (conf=0.939 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,132,589500.0,WINDOW,1,0.9581,,,,"EEG epoch received — trial 132, subject 7"
Policy_B_ConfidenceGated,7,132,589500.1,INFERENCE,1,0.9581,,,,"Decoder output: class=1, conf=0.958, latency=2.21ms"
Policy_B_ConfidenceGated,7,132,589502.212,PROPOSAL,1,0.9581,,,,"First confident prediction (conf=0.958 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,7,133,594000.0,WINDOW,0,0.6432,,,,"EEG epoch received — trial 133, subject 7"
Policy_B_ConfidenceGated,7,133,594000.1,INFERENCE,0,0.6432,,,,"Decoder output: class=0, conf=0.643, latency=2.30ms"
Policy_B_ConfidenceGated,7,133,594002.296,REJECTED,0,0.6432,,,,Below threshold (conf=0.643 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,134,598500.0,WINDOW,0,0.7492,,,,"EEG epoch received — trial 134, subject 7"
Policy_B_ConfidenceGated,7,134,598500.1,INFERENCE,0,0.7492,,,,"Decoder output: class=0, conf=0.749, latency=2.23ms"
Policy_B_ConfidenceGated,7,134,598502.228,REJECTED,0,0.7492,,,,Below threshold (conf=0.749 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,135,603000.0,WINDOW,0,0.9261,,,,"EEG epoch received — trial 135, subject 7"
Policy_B_ConfidenceGated,7,135,603000.1,INFERENCE,0,0.9261,,,,"Decoder output: class=0, conf=0.926, latency=2.24ms"
Policy_B_ConfidenceGated,7,135,603002.24,PROPOSAL,0,0.9261,,,,"First confident prediction (conf=0.926 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,136,607500.0,WINDOW,0,0.9875,,,,"EEG epoch received — trial 136, subject 7"
Policy_B_ConfidenceGated,7,136,607500.1,INFERENCE,0,0.9875,,,,"Decoder output: class=0, conf=0.988, latency=2.26ms"
Policy_B_ConfidenceGated,7,136,607502.261,ACCEPTED,0,0.9875,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.988, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,136,607502.361,RETRY,0,0.9875,CLASS_0,True,False,User repeated class=0 after trial 135 was abstained
Policy_B_ConfidenceGated,7,137,612000.0,WINDOW,0,0.7582,,,,"EEG epoch received — trial 137, subject 7"
Policy_B_ConfidenceGated,7,137,612000.1,INFERENCE,0,0.7582,,,,"Decoder output: class=0, conf=0.758, latency=2.21ms"
Policy_B_ConfidenceGated,7,137,612002.205,REJECTED,0,0.7582,,,,Below threshold (conf=0.758 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,138,616500.0,WINDOW,0,0.861,,,,"EEG epoch received — trial 138, subject 7"
Policy_B_ConfidenceGated,7,138,616500.1,INFERENCE,0,0.861,,,,"Decoder output: class=0, conf=0.861, latency=2.18ms"
Policy_B_ConfidenceGated,7,138,616502.179,PROPOSAL,0,0.861,,,,"First confident prediction (conf=0.861 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,139,621000.0,WINDOW,0,0.6509,,,,"EEG epoch received — trial 139, subject 7"
Policy_B_ConfidenceGated,7,139,621000.1,INFERENCE,0,0.6509,,,,"Decoder output: class=0, conf=0.651, latency=2.21ms"
Policy_B_ConfidenceGated,7,139,621002.212,REJECTED,0,0.6509,,,,Below threshold (conf=0.651 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,140,625500.0,WINDOW,0,0.8992,,,,"EEG epoch received — trial 140, subject 7"
Policy_B_ConfidenceGated,7,140,625500.1,INFERENCE,0,0.8992,,,,"Decoder output: class=0, conf=0.899, latency=2.21ms"
Policy_B_ConfidenceGated,7,140,625502.208,PROPOSAL,0,0.8992,,,,"First confident prediction (conf=0.899 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,141,630000.0,WINDOW,0,0.9224,,,,"EEG epoch received — trial 141, subject 7"
Policy_B_ConfidenceGated,7,141,630000.1,INFERENCE,0,0.9224,,,,"Decoder output: class=0, conf=0.922, latency=2.34ms"
Policy_B_ConfidenceGated,7,141,630002.339,ACCEPTED,0,0.9224,CLASS_0,False,True,"Confirmed command issued: CLASS_0 (conf=0.922, correct=False, unsafe=True)"
Policy_B_ConfidenceGated,7,141,630002.439,RETRY,0,0.9224,CLASS_0,False,True,User repeated class=0 after trial 140 was abstained
Policy_B_ConfidenceGated,7,142,634500.0,WINDOW,0,0.9894,,,,"EEG epoch received — trial 142, subject 7"
Policy_B_ConfidenceGated,7,142,634500.1,INFERENCE,0,0.9894,,,,"Decoder output: class=0, conf=0.989, latency=2.31ms"
Policy_B_ConfidenceGated,7,142,634502.313,PROPOSAL,0,0.9894,,,,"First confident prediction (conf=0.989 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,143,639000.0,WINDOW,0,0.6282,,,,"EEG epoch received — trial 143, subject 7"
Policy_B_ConfidenceGated,7,143,639000.1,INFERENCE,0,0.6282,,,,"Decoder output: class=0, conf=0.628, latency=2.39ms"
Policy_B_ConfidenceGated,7,143,639002.386,REJECTED,0,0.6282,,,,Below threshold (conf=0.628 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,144,643500.0,WINDOW,1,0.6706,,,,"EEG epoch received — trial 144, subject 7"
Policy_B_ConfidenceGated,7,144,643500.1,INFERENCE,1,0.6706,,,,"Decoder output: class=1, conf=0.671, latency=2.39ms"
Policy_B_ConfidenceGated,7,144,643502.389,REJECTED,1,0.6706,,,,Below threshold (conf=0.671 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,145,648000.0,WINDOW,0,0.961,,,,"EEG epoch received — trial 145, subject 7"
Policy_B_ConfidenceGated,7,145,648000.1,INFERENCE,0,0.961,,,,"Decoder output: class=0, conf=0.961, latency=2.37ms"
Policy_B_ConfidenceGated,7,145,648002.365,PROPOSAL,0,0.961,,,,"First confident prediction (conf=0.961 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,146,652500.0,WINDOW,0,0.9483,,,,"EEG epoch received — trial 146, subject 7"
Policy_B_ConfidenceGated,7,146,652500.1,INFERENCE,0,0.9483,,,,"Decoder output: class=0, conf=0.948, latency=2.34ms"
Policy_B_ConfidenceGated,7,146,652502.338,ACCEPTED,0,0.9483,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.948, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,146,652502.438,RETRY,0,0.9483,CLASS_0,True,False,User repeated class=0 after trial 145 was abstained
Policy_B_ConfidenceGated,7,147,657000.0,WINDOW,0,0.7214,,,,"EEG epoch received — trial 147, subject 7"
Policy_B_ConfidenceGated,7,147,657000.1,INFERENCE,0,0.7214,,,,"Decoder output: class=0, conf=0.721, latency=2.38ms"
Policy_B_ConfidenceGated,7,147,657002.378,REJECTED,0,0.7214,,,,Below threshold (conf=0.721 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,148,661500.0,WINDOW,0,0.9949,,,,"EEG epoch received — trial 148, subject 7"
Policy_B_ConfidenceGated,7,148,661500.1,INFERENCE,0,0.9949,,,,"Decoder output: class=0, conf=0.995, latency=2.36ms"
Policy_B_ConfidenceGated,7,148,661502.36,PROPOSAL,0,0.9949,,,,"First confident prediction (conf=0.995 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,149,666000.0,WINDOW,0,0.9184,,,,"EEG epoch received — trial 149, subject 7"
Policy_B_ConfidenceGated,7,149,666000.1,INFERENCE,0,0.9184,,,,"Decoder output: class=0, conf=0.918, latency=2.34ms"
Policy_B_ConfidenceGated,7,149,666002.338,ACCEPTED,0,0.9184,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.918, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,149,666002.438,RETRY,0,0.9184,CLASS_0,True,False,User repeated class=0 after trial 148 was abstained
Policy_B_ConfidenceGated,7,150,670500.0,WINDOW,1,0.8062,,,,"EEG epoch received — trial 150, subject 7"
Policy_B_ConfidenceGated,7,150,670500.1,INFERENCE,1,0.8062,,,,"Decoder output: class=1, conf=0.806, latency=2.37ms"
Policy_B_ConfidenceGated,7,150,670502.371,REJECTED,1,0.8062,,,,Below threshold (conf=0.806 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,151,675000.0,WINDOW,1,0.7752,,,,"EEG epoch received — trial 151, subject 7"
Policy_B_ConfidenceGated,7,151,675000.1,INFERENCE,1,0.7752,,,,"Decoder output: class=1, conf=0.775, latency=2.37ms"
Policy_B_ConfidenceGated,7,151,675002.366,REJECTED,1,0.7752,,,,Below threshold (conf=0.775 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,152,679500.0,WINDOW,0,0.6911,,,,"EEG epoch received — trial 152, subject 7"
Policy_B_ConfidenceGated,7,152,679500.1,INFERENCE,0,0.6911,,,,"Decoder output: class=0, conf=0.691, latency=2.42ms"
Policy_B_ConfidenceGated,7,152,679502.423,REJECTED,0,0.6911,,,,Below threshold (conf=0.691 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,153,684000.0,WINDOW,0,0.8309,,,,"EEG epoch received — trial 153, subject 7"
Policy_B_ConfidenceGated,7,153,684000.1,INFERENCE,0,0.8309,,,,"Decoder output: class=0, conf=0.831, latency=2.37ms"
Policy_B_ConfidenceGated,7,153,684002.37,PROPOSAL,0,0.8309,,,,"First confident prediction (conf=0.831 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,154,688500.0,WINDOW,0,0.9557,,,,"EEG epoch received — trial 154, subject 7"
Policy_B_ConfidenceGated,7,154,688500.1,INFERENCE,0,0.9557,,,,"Decoder output: class=0, conf=0.956, latency=2.48ms"
Policy_B_ConfidenceGated,7,154,688502.485,ACCEPTED,0,0.9557,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.956, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,154,688502.585,RETRY,0,0.9557,CLASS_0,True,False,User repeated class=0 after trial 153 was abstained
Policy_B_ConfidenceGated,7,155,693000.0,WINDOW,1,0.907,,,,"EEG epoch received — trial 155, subject 7"
Policy_B_ConfidenceGated,7,155,693000.1,INFERENCE,1,0.907,,,,"Decoder output: class=1, conf=0.907, latency=2.45ms"
Policy_B_ConfidenceGated,7,155,693002.45,PROPOSAL,1,0.907,,,,"First confident prediction (conf=0.907 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,7,156,697500.0,WINDOW,1,0.8907,,,,"EEG epoch received — trial 156, subject 7"
Policy_B_ConfidenceGated,7,156,697500.1,INFERENCE,1,0.8907,,,,"Decoder output: class=1, conf=0.891, latency=2.33ms"
Policy_B_ConfidenceGated,7,156,697502.328,ACCEPTED,1,0.8907,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.891, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,7,156,697502.428,RETRY,1,0.8907,CLASS_1,True,False,User repeated class=1 after trial 155 was abstained
Policy_B_ConfidenceGated,7,157,702000.0,WINDOW,0,0.7292,,,,"EEG epoch received — trial 157, subject 7"
Policy_B_ConfidenceGated,7,157,702000.1,INFERENCE,0,0.7292,,,,"Decoder output: class=0, conf=0.729, latency=2.37ms"
Policy_B_ConfidenceGated,7,157,702002.369,REJECTED,0,0.7292,,,,Below threshold (conf=0.729 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,158,706500.0,WINDOW,0,0.8485,,,,"EEG epoch received — trial 158, subject 7"
Policy_B_ConfidenceGated,7,158,706500.1,INFERENCE,0,0.8485,,,,"Decoder output: class=0, conf=0.849, latency=2.41ms"
Policy_B_ConfidenceGated,7,158,706502.408,PROPOSAL,0,0.8485,,,,"First confident prediction (conf=0.849 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,7,159,711000.0,WINDOW,0,0.6372,,,,"EEG epoch received — trial 159, subject 7"
Policy_B_ConfidenceGated,7,159,711000.1,INFERENCE,0,0.6372,,,,"Decoder output: class=0, conf=0.637, latency=2.52ms"
Policy_B_ConfidenceGated,7,159,711002.521,REJECTED,0,0.6372,,,,Below threshold (conf=0.637 < 0.83) — no command issued
Policy_B_ConfidenceGated,7,160,715500.0,WINDOW,0,0.5703,,,,"EEG epoch received — trial 160, subject 7"
Policy_B_ConfidenceGated,7,160,715500.1,INFERENCE,0,0.5703,,,,"Decoder output: class=0, conf=0.570, latency=2.44ms"
Policy_B_ConfidenceGated,7,160,715502.44,REJECTED,0,0.5703,,,,Below threshold (conf=0.570 < 0.83) — no command issued
Policy_B_ConfidenceGated,8,1,0.0,WINDOW,0,0.7076,,,,"EEG epoch received — trial 1, subject 8"
Policy_B_ConfidenceGated,8,1,0.1,INFERENCE,0,0.7076,,,,"Decoder output: class=0, conf=0.708, latency=2.36ms"
Policy_B_ConfidenceGated,8,1,2.357,REJECTED,0,0.7076,,,,Below threshold (conf=0.708 < 0.83) — no command issued
Policy_B_ConfidenceGated,8,2,4500.0,WINDOW,1,0.9327,,,,"EEG epoch received — trial 2, subject 8"
Policy_B_ConfidenceGated,8,2,4500.1,INFERENCE,1,0.9327,,,,"Decoder output: class=1, conf=0.933, latency=2.15ms"
Policy_B_ConfidenceGated,8,2,4502.154,PROPOSAL,1,0.9327,,,,"First confident prediction (conf=0.933 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,8,3,9000.0,WINDOW,1,0.9166,,,,"EEG epoch received — trial 3, subject 8"
Policy_B_ConfidenceGated,8,3,9000.1,INFERENCE,1,0.9166,,,,"Decoder output: class=1, conf=0.917, latency=1.92ms"
Policy_B_ConfidenceGated,8,3,9001.921,ACCEPTED,1,0.9166,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.917, correct=True, unsafe=False)"
